id_respuesta,fecha,edad,area,satisfaccion,comentario
R00585,2025-11-05,33.0,Atención,4,
R00586,2025-11-07,31.0,Postventa,9,Muy bien
R00587,2025-11-13,,Atención,3,
R00588,2025-11-19,58.0,Atención,NS/NC,Podría mejorar
R00589,2025-11-05,,Soporte,2,
R00590,2025-11-26,35.0,Atención,5,Rápido
R00591,2025-11-04,,Ventas,7,Rápido
R00592,2025-11-03,,Ventas,3,
R00593,2025-11-19,,Atención,9,
R00594,2025-11-05,,Soporte,8,
R00595,2025-11-07,,Soporte,4,Excelente
R00596,2025-11-14,,Atención,2,Muy bien
R00597,2025-11-02,49.0,Atención,6,
R00598,2025-11-04,,Atención,2,Rápido
R00599,2025-11-08,54.0,Postventa,1,
R00600,2025-11-18,65.0,Atención,9,
R00601,2025-11-17,,Atención,4,
R00602,2025-11-01,,Soporte,7,
R00603,2025-11-01,37.0,Postventa,5,Excelente
R00604,2025-11-20,57.0,Ventas,2,
R00605,2025-11-09,,Ventas,4,Excelente
R00606,2025-11-11,,Soporte,8,
R00607,2025-11-03,,Atención,7,Rápido
R00608,2025-11-02,,Ventas,8,Muy bien
R00609,2025-11-07,,Soporte,9,
R00610,2025-11-08,,Postventa,4,Rápido
R00611,2025-11-29,,Atención,6,
R00612,2025-11-28,61.0,Atención,7,Rápido
R00613,2025-11-15,36.0,Atención,8,
R00614,2025-11-17,62.0,Soporte,5,Muy bien
R00615,2025-11-16,,Atención,5,
R00616,2025-11-22,,Atención,3,
R00617,2025-11-24,32.0,Ventas,3,Mal servicio
R00618,2025-11-04,,Atención,5,Rápido
R00619,2025-11-14,53.0,Ventas,NS/NC,
R00620,2025-11-29,62.0,Postventa,4,
R00621,2025-11-04,20.0,Atención,NS/NC,
R00622,2025-11-08,54.0,Atención,2,Mal servicio
R00623,2025-11-20,,Ventas,2,
R00624,2025-11-24,52.0,Ventas,6,Podría mejorar
R00625,2025-11-29,,Postventa,NS/NC,
R00626,2025-11-06,42.0,Soporte,4,
R00627,2025-11-21,26.0,Atención,5,
R00628,2025-11-30,35.0,Atención,NS/NC,
R00629,2025-11-30,60.0,Atención,5,Rápido
R00630,2025-11-07,60.0,Soporte,12,
R00631,2025-11-04,53.0,Soporte,7,Muy bien
R00632,2025-11-15,,Soporte,7,
R00633,2025-11-05,33.0,Ventas,9,Rápido
R00634,2025-11-15,,Soporte,8,Mal servicio
R00635,2025-11-07,31.0,Atención,NS/NC,Excelente
R00636,2025-11-05,38.0,Atención,3,Muy bien
R00637,2025-11-05,,Atención,NS/NC,
R00638,2025-11-05,,Ventas,5,
R00639,2025-11-10,,Postventa,8,Excelente
R00640,2025-11-12,45.0,Ventas,3,Rápido
R00641,2025-11-07,,Soporte,10,Muy bien
R00642,2025-11-12,43.0,Ventas,9,
R00643,2025-11-19,,Soporte,8,
R00644,2025-11-25,,Atención,8,
R00645,2025-11-28,27.0,Soporte,9,
R00646,2025-11-28,,Postventa,7,
R00647,2025-11-01,29.0,Soporte,7,Excelente
R00648,2025-11-22,,Atención,3,Muy bien
R00649,2025-11-22,18.0,Postventa,2,
R00650,2025-11-03,56.0,Soporte,5,Excelente
R00651,2025-11-21,,Atención,10,Mal servicio
R00652,2025-11-27,35.0,Atención,4,Excelente
R00653,2025-11-03,,Postventa,9,Rápido
R00654,2025-11-12,,Soporte,1,
R00655,2025-11-17,,Atención,4,Excelente
R00656,2025-11-24,,Atención,5,Podría mejorar
R00657,2025-11-16,,Ventas,9,
R00658,2025-11-14,,Soporte,12,Podría mejorar
R00659,2025-11-15,,Soporte,7,
R00660,2025-11-13,29.0,Ventas,5,
R00661,2025-11-25,30.0,Soporte,6,
R00662,2025-11-16,,Atención,9,
R00663,2025-11-09,,Soporte,6,
R00664,2025-11-28,44.0,Soporte,1,
R00665,2025-11-23,53.0,Atención,9,
R00666,2025-11-21,25.0,Ventas,2,Excelente
R00667,2025-11-29,18.0,Ventas,4,Podría mejorar
R00668,2025-11-25,,Ventas,5,
R00669,2025-11-08,18.0,Atención,8,
R00670,2025-11-28,43.0,Atención,6,Podría mejorar
R00671,2025-11-17,,Ventas,6,
R00672,2025-11-19,18.0,Atención,8,Podría mejorar
R00673,2025-11-13,,Atención,4,Muy bien
R00674,2025-11-07,20.0,Soporte,7,
R00675,2025-11-28,,Ventas,5,
R00676,2025-11-09,,Postventa,8,
R00677,2025-11-09,,Postventa,2,Podría mejorar
R00678,2025-11-22,23.0,Soporte,8,
R00679,2025-11-11,,Atención,3,Muy bien
R00680,2025-11-02,,Soporte,3,Podría mejorar
R00681,2025-11-26,34.0,Soporte,2,Rápido
R00682,2025-11-24,65.0,Atención,4,Muy bien
R00683,2025-11-20,64.0,Postventa,7,Podría mejorar
R00684,2025-11-28,,Atención,4,Podría mejorar
R00685,2025-11-02,,Soporte,2,
R00686,2025-11-14,18.0,Atención,4,Muy bien
R00687,2025-11-22,,Ventas,3,
R00688,2025-11-15,,Soporte,1,Mal servicio
R00689,2025-11-13,,Atención,NS/NC,
R00690,2025-11-28,,Postventa,5,Mal servicio
R00691,2025-11-10,52.0,Soporte,1,Podría mejorar
R00692,2025-11-03,,Ventas,7,
R00693,2025-11-16,35.0,Postventa,4,Muy bien
R00694,2025-11-21,,Ventas,9,
R00695,2025-11-27,47.0,Atención,5,Rápido
R00696,2025-11-14,55.0,Atención,4,
R00697,2025-11-04,65.0,Postventa,8,Muy bien
R00698,2025-11-07,,Soporte,9,
R00699,2025-11-09,43.0,Atención,NS/NC,Mal servicio
R00700,2025-11-25,30.0,Atención,3,
R00701,2025-11-20,30.0,Soporte,4,Mal servicio
R00702,2025-11-23,,Atención,10,
R00703,2025-11-08,65.0,Atención,4,Excelente
R00704,2025-11-23,21.0,Postventa,NS/NC,Podría mejorar
R00705,2025-11-11,,Ventas,6,Rápido
R00706,2025-11-03,39.0,Atención,2,Podría mejorar
R00707,2025-11-27,54.0,Soporte,5,
R00708,2025-11-20,40.0,Atención,1,
R00709,2025-11-27,,Atención,8,
R00710,2025-11-26,,Atención,6,
R00711,2025-11-01,,Atención,9,Podría mejorar
R00712,2025-11-16,25.0,Ventas,2,Mal servicio
R00713,2025-11-11,36.0,Atención,9,Podría mejorar
R00714,2025-11-07,26.0,Atención,7,Excelente
R00715,2025-11-05,32.0,Ventas,3,Podría mejorar
R00716,2025-11-28,18.0,Ventas,4,Rápido
R00717,2025-11-02,47.0,Atención,10,
R00718,2025-11-23,39.0,Soporte,5,Excelente
R00719,2025-11-11,,Atención,6,
R00720,2025-11-20,,Soporte,6,
R00721,2025-11-12,,Atención,7,
R00722,2025-11-29,51.0,Soporte,5,Excelente
R00723,2025-11-12,,Atención,9,
R00724,2025-11-21,,Atención,5,Podría mejorar
R00725,2025-11-06,,Soporte,7,
R00726,2025-11-11,55.0,Atención,6,
R00727,2025-11-30,33.0,Postventa,5,
R00728,2025-11-03,18.0,Atención,5,Excelente
R00729,2025-11-24,,Atención,9,
R00730,2025-11-25,,Soporte,7,Rápido
R00731,2025-11-25,55.0,Soporte,4,Excelente
R00732,2025-11-14,,Atención,4,
R00733,2025-11-08,62.0,Ventas,6,
R00734,2025-11-12,31.0,Soporte,1,Muy bien
R00735,2025-11-28,,Soporte,6,
R00736,2025-11-20,30.0,Atención,8,
R00737,2025-11-16,27.0,Soporte,5,Excelente
R00738,2025-11-29,53.0,Atención,1,Muy bien
R00739,2025-11-20,29.0,Ventas,10,
R00740,2025-11-05,24.0,Soporte,10,Podría mejorar
R00741,2025-11-22,21.0,Soporte,12,
R00742,2025-11-18,60.0,Soporte,2,Muy bien
R00743,2025-11-30,26.0,Atención,8,Mal servicio
R00744,2025-11-30,65.0,Postventa,7,
R00745,2025-11-15,,Atención,9,
R00746,2025-11-09,,Soporte,10,
R00747,2025-11-28,22.0,Soporte,7,Muy bien
R00748,2025-11-16,48.0,Atención,8,
R00749,2025-11-06,,Postventa,1,
R00750,2025-11-13,,Ventas,6,Rápido
R00751,2025-11-21,42.0,Atención,7,
R00752,2025-11-04,,Ventas,7,Podría mejorar
R00753,2025-11-17,,Soporte,12,Podría mejorar
R00754,2025-11-14,,Atención,8,
R00755,2025-11-12,,Atención,4,
R00756,2025-11-05,,Ventas,1,Podría mejorar
R00757,2025-11-11,43.0,Atención,10,Rápido
R00758,2025-11-01,36.0,Ventas,1,
R00759,2025-11-19,,Soporte,11,
R00760,2025-11-14,38.0,Soporte,10,
R00761,2025-11-13,44.0,Atención,3,Excelente
R00762,2025-11-10,49.0,Soporte,9,
R00763,2025-11-09,49.0,Soporte,12,Mal servicio
R00764,2025-11-26,52.0,Atención,9,Excelente
R00765,2025-11-12,25.0,Soporte,6,
R00766,2025-11-12,38.0,Ventas,10,Muy bien
R00767,2025-11-12,,Atención,6,Mal servicio
R00768,2025-11-05,25.0,Ventas,6,Muy bien
R00769,2025-11-13,43.0,Postventa,5,
R00770,2025-11-06,40.0,Ventas,1,
R00771,2025-11-22,48.0,Atención,4,
R00772,2025-11-29,,Atención,12,
R00773,2025-11-11,38.0,Ventas,5,Muy bien
R00774,2025-11-27,32.0,Postventa,7,
R00775,2025-11-09,19.0,Atención,12,Muy bien
R00776,2025-11-21,,Soporte,4,Rápido
R00777,2025-11-16,,Atención,7,Excelente
R00778,2025-11-04,24.0,Postventa,5,
R00779,2025-11-09,,Atención,8,Muy bien
R00780,2025-11-27,46.0,Ventas,2,Podría mejorar
R00781,2025-11-10,,Atención,10,Rápido
R00782,2025-11-08,,Atención,6,
R00783,2025-11-18,33.0,Ventas,6,Mal servicio
R00784,2025-11-16,31.0,Soporte,3,Muy bien
R00785,2025-11-01,,Soporte,9,
R00786,2025-11-28,51.0,Ventas,8,
R00787,2025-11-30,,Soporte,5,
R00788,2025-11-14,53.0,Atención,5,Rápido
R00789,2025-11-18,,Ventas,2,Excelente
R00790,2025-11-15,,Atención,6,Excelente
R00791,2025-11-26,65.0,Soporte,8,
R00792,2025-11-03,,Soporte,3,Podría mejorar
R00793,2025-11-30,,Atención,7,Rápido
R00794,2025-11-13,,Ventas,7,
R00795,2025-11-10,,Atención,10,Podría mejorar
R00796,2025-11-02,32.0,Soporte,5,
R00797,2025-11-15,,Soporte,NS/NC,
R00798,2025-11-18,,Atención,9,
R00799,2025-11-13,,Atención,4,
R00800,2025-11-19,,Atención,3,Rápido
R00801,2025-11-23,45.0,Soporte,2,
R00802,2025-11-05,26.0,Soporte,NS/NC,Rápido
R00803,2025-11-27,,Ventas,8,Podría mejorar
R00804,2025-11-02,64.0,Atención,5,
R00805,2025-11-04,40.0,Soporte,3,Excelente
R00806,2025-11-17,,Atención,6,Muy bien
R00807,2025-11-25,28.0,Soporte,10,
R00808,2025-11-25,49.0,Soporte,5,
R00809,2025-11-30,26.0,Atención,4,Podría mejorar
R00810,2025-11-22,37.0,Soporte,2,Muy bien
R00811,2025-11-02,,Atención,8,Excelente
R00812,2025-11-09,,Ventas,1,Muy bien
R00813,2025-11-02,45.0,Atención,6,Podría mejorar
R00814,2025-11-11,,Soporte,4,Podría mejorar
R00815,2025-11-02,,Atención,9,Mal servicio
R00816,2025-11-15,28.0,Soporte,5,Rápido
R00817,2025-11-30,48.0,Atención,5,
R00818,2025-11-01,,Atención,9,Rápido
R00819,2025-11-22,50.0,Ventas,3,
R00820,2025-11-30,,Ventas,1,
R00821,2025-11-01,39.0,Atención,3,
R00822,2025-11-13,,Soporte,4,Podría mejorar
R00823,2025-11-08,,Soporte,7,
R00824,2025-11-04,,Atención,9,
R00825,2025-11-21,50.0,Ventas,10,Excelente
R00826,2025-11-19,24.0,Soporte,3,
R00827,2025-11-17,,Postventa,2,
R00828,2025-11-23,,Atención,4,
R00829,2025-11-15,,Postventa,6,
R00830,2025-11-06,,Ventas,10,Podría mejorar
R00831,2025-11-06,30.0,Soporte,5,
R00832,2025-11-11,40.0,Atención,9,Mal servicio
R00833,2025-11-16,18.0,Soporte,6,Excelente
R00834,2025-11-14,61.0,Atención,4,Rápido
R00835,2025-11-27,,Atención,8,Muy bien
R00836,2025-11-29,,Atención,12,
R00837,2025-11-11,,Postventa,9,Muy bien
R00838,2025-11-19,48.0,Soporte,3,
R00839,2025-11-10,41.0,Soporte,1,Excelente
R00840,2025-11-26,,Soporte,8,Excelente
R00841,2025-11-17,,Ventas,10,Excelente
R00842,2025-11-11,,Atención,9,
R00843,2025-11-09,28.0,Soporte,3,
R00844,2025-11-11,58.0,Ventas,4,
R00845,2025-11-30,26.0,Postventa,2,
R00846,2025-11-22,,Soporte,3,
R00847,2025-11-26,34.0,Ventas,1,Mal servicio
R00848,2025-11-08,,Soporte,10,Podría mejorar
R00849,2025-11-17,62.0,Soporte,6,Rápido
R00850,2025-11-23,40.0,Postventa,2,Excelente
R00851,2025-11-17,19.0,Atención,9,
R00852,2025-11-15,,Soporte,6,
R00853,2025-11-18,,Atención,6,Muy bien
R00854,2025-11-22,,Soporte,NS/NC,
R00855,2025-11-18,,Atención,NS/NC,
R00856,2025-11-16,43.0,Postventa,12,
R00857,2025-11-15,43.0,Atención,3,Mal servicio
R00858,2025-11-16,,Ventas,9,Excelente
R00859,2025-11-25,22.0,Soporte,7,Podría mejorar
R00860,2025-11-07,32.0,Ventas,4,Mal servicio
R00861,2025-11-07,,Atención,9,
R00862,2025-11-15,,Atención,NS/NC,Excelente
R00863,2025-11-02,,Ventas,7,Rápido
R00864,2025-11-25,,Postventa,8,
R00865,2025-11-08,,Ventas,NS/NC,
R00866,2025-11-08,,Ventas,3,
R00867,2025-11-27,41.0,Postventa,3,
R00868,2025-11-26,35.0,Postventa,8,
R00869,2025-11-30,,Ventas,6,
R00870,2025-11-10,,Atención,10,Muy bien
R00871,2025-11-19,,Soporte,6,Podría mejorar
R00872,2025-11-14,51.0,Ventas,7,
R00873,2025-11-13,45.0,Atención,2,Mal servicio
R00874,2025-11-30,,Atención,6,Muy bien
R00875,2025-11-12,57.0,Ventas,4,
R00876,2025-11-02,20.0,Atención,7,Mal servicio
R00877,2025-11-12,47.0,Soporte,5,
R00878,2025-11-23,43.0,Atención,9,Podría mejorar
R00879,2025-11-03,,Postventa,10,
R00880,2025-11-15,63.0,Soporte,3,Rápido
R00881,2025-11-21,61.0,Postventa,2,Rápido
R00882,2025-11-24,52.0,Atención,9,Podría mejorar
R00883,2025-11-13,,Soporte,1,Excelente
R00884,2025-11-01,51.0,Atención,12,Rápido
R00885,2025-11-13,,Atención,2,Podría mejorar
R00886,2025-11-04,,Postventa,6,Mal servicio
R00887,2025-11-18,61.0,Ventas,7,Excelente
R00888,2025-11-24,29.0,Soporte,8,
R00889,2025-11-12,,Atención,6,Mal servicio
R00890,2025-11-03,,Soporte,4,Muy bien
R00891,2025-11-13,,Soporte,4,
R00892,2025-11-11,,Soporte,6,Rápido
R00893,2025-11-06,46.0,Soporte,6,
R00894,2025-11-15,,Atención,6,
R00895,2025-11-23,,Atención,4,Podría mejorar
R00896,2025-11-10,33.0,Soporte,9,
R00897,2025-11-29,25.0,Atención,1,
R00898,2025-11-11,,Soporte,6,
R00899,2025-11-01,,Postventa,8,
R00900,2025-11-11,26.0,Atención,6,Podría mejorar
R00901,2025-11-27,33.0,Soporte,12,
R00902,2025-11-01,26.0,Postventa,6,
R00903,2025-11-21,,Soporte,9,Mal servicio
R00904,2025-11-27,,Postventa,5,
R00905,2025-11-02,56.0,Atención,10,
R00906,2025-11-07,51.0,Atención,7,
R00907,2025-11-08,,Soporte,5,Mal servicio
R00908,2025-11-01,45.0,Atención,7,
R00909,2025-11-21,42.0,Atención,5,Podría mejorar
R00910,2025-11-19,23.0,Ventas,1,
R00911,2025-11-12,18.0,Soporte,1,
R00912,2025-11-09,,Ventas,4,
R00913,2025-11-14,43.0,Atención,NS/NC,Rápido
R00914,2025-11-30,,Soporte,10,Rápido
R00915,2025-11-23,,Postventa,9,Podría mejorar
R00916,2025-11-02,,Atención,8,
R00917,2025-11-06,,Soporte,1,Mal servicio
R00918,2025-11-22,,Atención,7,
R00919,2025-11-04,,Atención,5,Muy bien
R00920,2025-11-02,65.0,Atención,5,Excelente
R00921,2025-11-10,,Soporte,NS/NC,Podría mejorar
R00922,2025-11-09,,Ventas,9,
R00923,2025-11-29,58.0,Ventas,5,
R00924,2025-11-16,34.0,Postventa,4,
R00925,2025-11-14,,Atención,6,Podría mejorar
R00926,2025-11-12,18.0,Atención,7,Rápido
R00927,2025-11-08,,Soporte,3,
R00928,2025-11-17,46.0,Atención,2,
R00929,2025-11-03,42.0,Ventas,12,Muy bien
R00930,2025-11-24,,Atención,3,
R00931,2025-11-30,,Ventas,1,
R00932,2025-11-10,48.0,Atención,8,
R00933,2025-11-23,,Ventas,3,
R00934,2025-11-12,,Postventa,1,
R00935,2025-11-15,,Ventas,2,Mal servicio
R00936,2025-11-10,57.0,Atención,9,
R00937,2025-11-22,34.0,Postventa,1,
R00938,2025-11-20,,Soporte,9,Muy bien
R00939,2025-11-22,,Soporte,4,
R00940,2025-11-01,,Ventas,10,
R00941,2025-11-13,,Soporte,10,
R00942,2025-11-25,22.0,Soporte,3,
R00943,2025-11-29,,Atención,5,Mal servicio
R00944,2025-11-15,20.0,Soporte,5,Excelente
R00945,2025-11-29,,Soporte,3,Excelente
R00946,2025-11-26,,Soporte,9,Podría mejorar
R00947,2025-11-15,,Ventas,4,Rápido
R00948,2025-11-08,,Atención,8,Muy bien
R00949,2025-11-15,46.0,Soporte,7,Mal servicio
R00950,2025-11-13,30.0,Atención,10,
R00951,2025-11-13,29.0,Ventas,4,Podría mejorar
R00952,2025-11-12,34.0,Atención,2,
R00953,2025-11-24,,Postventa,1,
R00954,2025-11-16,,Ventas,10,Excelente
R00955,2025-11-10,24.0,Atención,12,
R00956,2025-11-11,59.0,Atención,4,Mal servicio
R00957,2025-11-09,,Ventas,3,
R00958,2025-11-02,,Atención,6,Excelente
R00959,2025-11-03,,Ventas,6,Rápido
R00960,2025-11-01,44.0,Ventas,6,Podría mejorar
R00961,2025-11-23,,Atención,4,Mal servicio
R00962,2025-11-15,23.0,Ventas,4,
R00963,2025-11-21,,Soporte,6,Muy bien
R00964,2025-11-23,,Ventas,8,Rápido
R00965,2025-11-04,,Soporte,6,
R00966,2025-11-10,,Ventas,1,Podría mejorar
R00967,2025-11-21,,Ventas,1,Excelente
R00968,2025-11-08,50.0,Postventa,10,
R00969,2025-11-13,46.0,Postventa,1,Excelente
R00970,2025-11-29,30.0,Soporte,5,Podría mejorar
R00971,2025-11-04,59.0,Soporte,1,Rápido
R00972,2025-11-15,28.0,Postventa,5,Podría mejorar
R00973,2025-11-14,,Postventa,4,
R00974,2025-11-10,32.0,Atención,11,Rápido
R00975,2025-11-18,49.0,Atención,6,
R00976,2025-11-28,,Atención,5,Podría mejorar
R00977,2025-11-09,,Soporte,3,Excelente
R00978,2025-11-29,,Soporte,4,
R00979,2025-11-25,60.0,Atención,2,Rápido
R00980,2025-11-25,30.0,Atención,1,Rápido
R00981,2025-11-01,,Ventas,4,Mal servicio
R00982,2025-11-14,26.0,Ventas,7,Rápido
R00983,2025-11-22,,Soporte,1,
R00984,2025-11-18,,Ventas,5,Podría mejorar
R00985,2025-11-19,31.0,Atención,10,
R00986,2025-11-08,,Atención,9,
R00987,2025-11-11,24.0,Soporte,9,Mal servicio
R00988,2025-11-21,,Soporte,3,
R00989,2025-11-25,,Atención,4,Rápido
R00990,2025-11-09,,Soporte,6,
R00991,2025-11-22,,Atención,4,Rápido
R00992,2025-11-21,,Atención,6,
R00993,2025-11-30,32.0,Atención,8,Rápido
R00994,2025-11-28,62.0,Soporte,NS/NC,
R00995,2025-11-04,54.0,Atención,2,Rápido
R00996,2025-11-22,34.0,Soporte,6,Mal servicio
R00997,2025-11-12,22.0,Atención,5,
R00998,2025-11-30,21.0,Atención,3,
R00999,2025-11-09,,Soporte,3,Muy bien
R01000,2025-11-03,,Ventas,6,
R01001,2025-11-15,37.0,Ventas,NS/NC,
R01002,2025-11-10,25.0,Atención,8,
R01003,2025-11-11,,Postventa,2,Muy bien
R01004,2025-11-15,,Atención,4,Excelente
R01005,2025-11-15,,Soporte,6,Mal servicio
R01006,2025-11-30,65.0,Atención,7,
R01007,2025-11-12,,Atención,10,
R01008,2025-11-03,57.0,Atención,8,Podría mejorar
R01009,2025-11-27,,Soporte,6,Mal servicio
R01010,2025-11-26,,Ventas,1,
R01011,2025-11-06,22.0,Ventas,6,Podría mejorar
R01012,2025-11-08,40.0,Soporte,3,Rápido
R01013,2025-11-12,,Atención,3,Rápido
R01014,2025-11-29,63.0,Atención,6,
R01015,2025-11-12,,Soporte,1,Rápido
R01016,2025-11-23,44.0,Atención,6,
R01017,2025-11-01,50.0,Ventas,3,
R01018,2025-11-24,44.0,Atención,9,Muy bien
R01019,2025-11-30,,Atención,NS/NC,Rápido
R01020,2025-11-11,,Soporte,NS/NC,Mal servicio
R01021,2025-11-12,,Soporte,1,Muy bien
R01022,2025-11-13,,Atención,6,Mal servicio
R01023,2025-11-13,42.0,Atención,7,Excelente
R01024,2025-11-22,,Soporte,7,Excelente
R01025,2025-11-13,,Soporte,9,
R01026,2025-11-12,,Soporte,5,
R01027,2025-11-10,,Postventa,10,
R01028,2025-11-14,23.0,Postventa,3,Mal servicio
R01029,2025-11-01,,Soporte,8,
R01030,2025-11-03,,Soporte,2,
R01031,2025-11-24,33.0,Postventa,5,Rápido
R01032,2025-11-28,21.0,Soporte,5,
R01033,2025-11-28,,Soporte,5,Mal servicio
R01034,2025-11-17,,Atención,1,Excelente
R01035,2025-11-20,,Ventas,7,Excelente
R01036,2025-11-06,,Ventas,2,
R01037,2025-11-28,,Atención,8,Excelente
R01038,2025-11-06,,Soporte,9,
R01039,2025-11-27,,Ventas,5,
R01040,2025-11-17,,Atención,2,
R01041,2025-11-07,,Atención,4,Muy bien
R01042,2025-11-25,29.0,Soporte,NS/NC,
R01043,2025-11-03,,Atención,6,
R01044,2025-11-18,,Atención,5,Rápido
R01045,2025-11-04,29.0,Atención,9,Rápido
R01046,2025-11-19,,Ventas,7,
R01047,2025-11-19,23.0,Ventas,9,Muy bien
R01048,2025-11-02,,Postventa,11,Excelente
R01049,2025-11-21,,Postventa,9,
R01050,2025-11-09,,Atención,7,Mal servicio
R01051,2025-11-22,19.0,Postventa,2,Excelente
R01052,2025-11-22,25.0,Postventa,5,
R01053,2025-11-24,62.0,Atención,7,Mal servicio
R01054,2025-11-17,64.0,Ventas,2,Muy bien
R01055,2025-11-09,,Soporte,10,Podría mejorar
R01056,2025-11-21,,Postventa,6,Podría mejorar
R01057,2025-11-16,,Atención,5,
R01058,2025-11-24,,Atención,4,
R01059,2025-11-30,39.0,Atención,NS/NC,
R01060,2025-11-10,63.0,Ventas,6,
R01061,2025-11-09,,Atención,5,
R01062,2025-11-07,,Atención,7,Mal servicio
R01063,2025-11-19,,Soporte,7,
R01064,2025-11-26,,Soporte,6,Mal servicio
R01065,2025-11-26,52.0,Postventa,5,
R01066,2025-11-07,,Soporte,NS/NC,Rápido
R01067,2025-11-16,,Atención,3,Muy bien
R01068,2025-11-01,,Atención,5,Podría mejorar
R01069,2025-11-11,,Atención,6,Mal servicio
R01070,2025-11-06,34.0,Atención,9,
R01071,2025-11-14,,Postventa,7,
R01072,2025-11-23,,Soporte,3,Excelente
R01073,2025-11-06,,Atención,3,Muy bien
R01074,2025-11-02,,Soporte,12,Muy bien
R01075,2025-11-25,30.0,Soporte,5,
R01076,2025-11-20,,Atención,9,Podría mejorar
R01077,2025-11-17,65.0,Postventa,11,
R01078,2025-11-21,44.0,Soporte,1,
R01079,2025-11-28,63.0,Soporte,7,
R01080,2025-11-08,60.0,Atención,9,Podría mejorar
R01081,2025-11-04,,Soporte,1,
R01082,2025-11-30,29.0,Postventa,8,Rápido
R01083,2025-11-14,,Atención,NS/NC,
R01084,2025-11-23,,Soporte,5,
R01085,2025-11-04,,Ventas,NS/NC,
R01086,2025-11-05,23.0,Ventas,12,Excelente
R01087,2025-11-28,64.0,Ventas,5,
R01088,2025-11-30,53.0,Soporte,12,Podría mejorar
R01089,2025-11-02,,Soporte,7,Podría mejorar
R01090,2025-11-28,,Atención,3,
R01091,2025-11-16,19.0,Ventas,4,
R01092,2025-11-08,,Soporte,11,Rápido
R01093,2025-11-05,61.0,Soporte,3,
R01094,2025-11-14,18.0,Soporte,3,
R01095,2025-11-07,58.0,Ventas,9,
R01096,2025-11-12,21.0,Atención,4,
R01097,2025-11-22,,Atención,3,Podría mejorar
R01098,2025-11-26,,Atención,5,Mal servicio
R01099,2025-11-23,61.0,Postventa,8,
R01100,2025-11-23,56.0,Atención,6,Muy bien
R01101,2025-11-20,43.0,Soporte,2,Mal servicio
R01102,2025-11-06,,Ventas,7,
R01103,2025-11-25,42.0,Soporte,2,Muy bien
R01104,2025-11-22,20.0,Ventas,2,
R01105,2025-11-28,,Atención,10,
R01106,2025-11-27,51.0,Atención,5,
R01107,2025-11-04,45.0,Soporte,8,
R01108,2025-11-14,,Ventas,7,
R01109,2025-11-12,,Atención,3,Podría mejorar
R01110,2025-11-05,,Ventas,9,
R01111,2025-11-30,64.0,Atención,2,
R01112,2025-11-26,,Atención,1,Mal servicio
R01113,2025-11-15,43.0,Atención,4,Mal servicio
R01114,2025-11-07,51.0,Ventas,10,Excelente
R01115,2025-11-13,56.0,Atención,1,
R01116,2025-11-08,64.0,Ventas,9,Rápido
R01117,2025-11-09,36.0,Ventas,8,Podría mejorar
R01118,2025-11-22,,Soporte,NS/NC,
R01119,2025-11-13,,Soporte,6,
R01120,2025-11-02,,Atención,4,Podría mejorar
R01121,2025-11-17,,Atención,4,Muy bien
R01122,2025-11-12,,Ventas,6,
R01123,2025-11-23,32.0,Atención,6,Muy bien
R01124,2025-11-25,,Soporte,1,
R01125,2025-11-22,53.0,Soporte,8,Rápido
R01126,2025-11-18,33.0,Atención,5,Mal servicio
R01127,2025-11-01,,Ventas,1,Rápido
R01128,2025-11-08,,Atención,9,
R01129,2025-11-20,,Soporte,1,
R01130,2025-11-04,,Postventa,8,
R01131,2025-11-22,20.0,Postventa,4,Mal servicio
R01132,2025-11-27,44.0,Ventas,4,
R01133,2025-11-27,,Soporte,4,
R01134,2025-11-21,,Ventas,5,Mal servicio
R01135,2025-11-08,,Ventas,4,
R01136,2025-11-25,30.0,Atención,8,Podría mejorar
R01137,2025-11-27,48.0,Soporte,1,Muy bien
R01138,2025-11-09,47.0,Soporte,1,Excelente
R01139,2025-11-08,34.0,Ventas,NS/NC,
R01140,2025-11-01,,Ventas,7,Mal servicio
R01141,2025-11-18,45.0,Atención,9,Mal servicio
R01142,2025-11-25,,Soporte,12,
R01143,2025-11-02,47.0,Soporte,11,
R01144,2025-11-18,,Soporte,6,
R01145,2025-11-08,46.0,Soporte,8,
R01146,2025-11-06,,Postventa,9,
R01147,2025-11-10,,Atención,8,
R01148,2025-11-15,,Soporte,1,Muy bien
R01149,2025-11-05,22.0,Soporte,NS/NC,Podría mejorar
R01150,2025-11-06,28.0,Ventas,5,Muy bien
R01151,2025-11-07,60.0,Soporte,8,Muy bien
R01152,2025-11-09,51.0,Ventas,6,
R01153,2025-11-24,25.0,Soporte,6,Mal servicio
R01154,2025-11-27,,Soporte,2,
R01155,2025-11-06,43.0,Postventa,5,Excelente
R01156,2025-11-18,23.0,Soporte,3,Mal servicio
R01157,2025-11-28,23.0,Soporte,6,Excelente
R01158,2025-11-15,35.0,Atención,6,
R01159,2025-11-16,47.0,Atención,2,Podría mejorar
R01160,2025-11-17,,Soporte,5,Muy bien
R01161,2025-11-07,,Postventa,9,
R01162,2025-11-21,29.0,Soporte,3,Muy bien
R01163,2025-11-16,43.0,Ventas,8,
R01164,2025-11-16,,Ventas,10,Muy bien
R01165,2025-11-28,,Atención,9,
R01166,2025-11-28,,Atención,5,
