"id_respuesta","fecha","edad","area","satisfaccion","comentario"
"R01194","2025-11-03","22","Soporte","6","Podria mejorar"
"R01202","2025-11-12","19","Ventas","1"," "
"R01203","2025-11-24","28","Ventas","7"," "
"R01204","2025-11-21","29","Postventa","2"," "
"R01207","2025-11-09","20","Soporte","6","Muy bien"
"R01212","2025-11-30","51","Soporte","4","Mal servicio"
"R01217","2025-11-14","46","Atencion","7"," "
"R01218","2025-11-16","22","Postventa","7"," "
"R01219","2025-11-24","23","Atencion","10","Rapido"
"R01223","2025-11-25","21","Atencion","7","Rapido"
"R01226","2025-11-03","37","Atencion","4"," "
"R01228","2025-11-04","44","Soporte","7"," "
"R01233","2025-11-09","19","Soporte","9","Mal servicio"
"R01237","2025-11-03","43","Soporte","8","Mal servicio"
"R01239","2025-11-25","57","Ventas","8"," "
"R01240","2025-11-06","29","Atencion","10"," "
"R01243","2025-11-19","18","Soporte","2"," "
"R01247","2025-11-05","55","Soporte","8","Podria mejorar"
"R01248","2025-11-08","35","Soporte","8","Mal servicio"
"R01249","2025-11-29","37","Soporte","10"," "
"R01251","2025-11-17","57","Ventas","9","Excelente"
"R01252","2025-11-03","22","Ventas","5"," "
"R01253","2025-11-09","19","Ventas","5"," "
"R01254","2025-11-11","56","Ventas","2","Mal servicio"
"R01256","2025-11-13","25","Ventas","5"," "
"R01259","2025-11-16","63","Atencion","6"," "
"R01263","2025-11-02","28","Atencion","6","Rapido"
"R01265","2025-11-04","31","Ventas","10","Excelente"
"R01266","2025-11-24","24","Soporte","6","Podria mejorar"
"R01268","2025-11-30","45","Atencion","6"," "
"R01270","2025-11-11","30","Ventas","5"," "
"R01273","2025-11-12","23","Postventa","2","Podria mejorar"
"R01279","2025-11-04","33","Atencion","6","Excelente"
"R01280","2025-11-23","41","Ventas","9"," "
"R01281","2025-11-15","59","Atencion","5"," "
"R01282","2025-11-07","24","Atencion","5","Mal servicio"
"R01287","2025-11-26","31","Soporte","1","Excelente"
"R01289","2025-11-10","43","Soporte","2","Excelente"
"R01290","2025-11-11","39","Ventas","5"," "
"R01291","2025-11-28","47","Atencion","8","Muy bien"
"R01298","2025-11-17","53","Postventa","1"," "
"R01299","2025-11-14","35","Soporte","2"," "
"R01300","2025-11-03","29","Soporte","8"," "
"R01301","2025-11-27","21","Soporte","4"," "
"R01303","2025-11-25","58","Atencion","2"," "
"R01304","2025-11-13","33","Soporte","4","Muy bien"
"R01306","2025-11-24","40","Atencion","1"," "
"R01310","2025-11-15","42","Atencion","3"," "
"R01311","2025-11-12","39","Atencion","3"," "
"R01313","2025-11-01","32","Ventas","5","Muy bien"
"R01314","2025-11-18","19","Soporte","7","Podria mejorar"
"R01317","2025-11-12","50","Ventas","4","Mal servicio"
"R01319","2025-11-18","28","Ventas","5","Excelente"
"R01323","2025-11-20","40","Atencion","4"," "
"R01324","2025-11-13","27","Ventas","3","Podria mejorar"
"R01326","2025-11-14","56","Atencion","9"," "
"R01329","2025-11-30","36","Atencion","8","Mal servicio"
"R01330","2025-11-29","18","Atencion","6"," "
"R01332","2025-11-20","57","Atencion","8"," "
"R01333","2025-11-27","27","Postventa","9","Muy bien"
"R01334","2025-11-19","44","Ventas","6","Mal servicio"
"R01336","2025-11-22","54","Atencion","3"," "
"R01337","2025-11-02","55","Soporte","10"," "
"R01338","2025-11-03","34","Ventas","6","Rapido"
"R01339","2025-11-13","29","Atencion","6"," "
"R01340","2025-11-21","42","Ventas","4"," "
"R01342","2025-11-14","47","Ventas","10","Excelente"
"R01346","2025-11-06","54","Postventa","7","Mal servicio"
"R01347","2025-11-04","43","Soporte","9","Excelente"
"R01348","2025-11-13","45","Postventa","2","Podria mejorar"
"R01349","2025-11-03","21","Ventas","8"," "
"R01350","2025-11-02","59","Ventas","2","Excelente"
"R01354","2025-11-30","21","Atencion","8"," "
"R01355","2025-11-15","36","Ventas","8","Muy bien"
"R01358","2025-11-21","30","Ventas","8","Muy bien"
"R01361","2025-11-11","29","Atencion","5","Muy bien"
"R01364","2025-11-28","23","Atencion","5","Muy bien"
"R01367","2025-11-12","49","Postventa","9"," "
"R01373","2025-11-21","41","Soporte","2","Rapido"
"R01375","2025-11-13","54","Soporte","4"," "
"R01379","2025-11-16","39","Atencion","8","Mal servicio"
"R01381","2025-11-14","46","Soporte","1","Excelente"
"R01384","2025-11-26","42","Atencion","1","Podria mejorar"
"R01387","2025-11-16","40","Soporte","5"," "
"R01389","2025-11-12","47","Postventa","10","Muy bien"
"R01390","2025-11-18","55","Soporte","7","Mal servicio"
"R01394","2025-11-15","21","Atencion","8"," "
"R01395","2025-11-02","46","Postventa","10"," "
"R01396","2025-11-25","39","Atencion","8"," "
"R01398","2025-11-24","22","Atencion","2","Podria mejorar"
"R01402","2025-11-20","65","Postventa","1","Mal servicio"
"R01406","2025-11-01","38","Atencion","4"," "
"R01408","2025-11-04","19","Atencion","5","Rapido"
"R01410","2025-11-10","40","Atencion","5"," "
"R01412","2025-11-26","51","Ventas","5"," "
"R01417","2025-11-12","36","Soporte","8","Mal servicio"
"R01424","2025-11-05","42","Soporte","4","Podria mejorar"
"R01429","2025-11-04","52","Atencion","9","Rapido"
"R01433","2025-11-20","63","Atencion","5","Podria mejorar"
"R01436","2025-11-24","36","Atencion","8","Rapido"
"R01437","2025-11-17","41","Soporte","4"," "
"R01439","2025-11-24","25","Ventas","8"," "
"R01442","2025-11-05","45","Soporte","10","Mal servicio"
"R01443","2025-11-25","26","Ventas","8"," "
"R01446","2025-11-15","41","Soporte","7"," "
"R01449","2025-11-01","45","Ventas","2","Mal servicio"
"R01454","2025-11-16","34","Ventas","4","Excelente"
"R01455","2025-11-02","32","Soporte","6","Excelente"
"R01456","2025-11-13","54","Soporte","5"," "
"R01464","2025-11-15","25","Postventa","2","Podria mejorar"
"R01465","2025-11-29","36","Postventa","3"," "
"R01468","2025-11-14","38","Atencion","1","Mal servicio"
"R01469","2025-11-29","21","Atencion","4","Excelente"
"R01473","2025-11-14","22","Atencion","2","Excelente"
"R01474","2025-11-06","59","Atencion","3"," "
"R01475","2025-11-26","61","Ventas","2"," "
"R01477","2025-11-04","58","Atencion","9"," "
"R01478","2025-11-18","54","Postventa","4","Muy bien"
"R01479","2025-11-07","28","Atencion","2","Excelente"
"R01481","2025-11-06","53","Ventas","8","Mal servicio"
"R01483","2025-11-12","28","Atencion","8","Rapido"
"R01484","2025-11-04","21","Postventa","7","Podria mejorar"
"R01485","2025-11-17","46","Postventa","4","Excelente"
"R01487","2025-11-11","29","Soporte","6"," "
"R01488","2025-11-11","45","Atencion","5","Rapido"
"R01490","2025-11-04","48","Soporte","3"," "
"R01493","2025-11-13","20","Atencion","2"," "
"R01494","2025-11-09","54","Soporte","3"," "
"R01495","2025-11-19","37","Atencion","4"," "
"R01498","2025-11-03","24","Atencion","2"," "
"R01502","2025-11-03","40","Atencion","2","Mal servicio"
"R01505","2025-11-20","43","Soporte","4","Podria mejorar"
"R01506","2025-11-23","29","Ventas","2","Mal servicio"
"R01511","2025-11-09","51","Ventas","5"," "
"R01513","2025-11-09","58","Ventas","2","Rapido"
"R01514","2025-11-11","22","Atencion","1"," "
"R01520","2025-11-26","56","Ventas","9","Podria mejorar"
"R01521","2025-11-23","61","Soporte","7"," "
"R01522","2025-11-26","56","Atencion","2","Podria mejorar"
"R01524","2025-11-24","44","Atencion","5","Excelente"
"R01525","2025-11-07","22","Atencion","3"," "
"R01528","2025-11-28","51","Ventas","1"," "
"R01529","2025-11-21","26","Atencion","5"," "
"R01530","2025-11-17","33","Atencion","5"," "
"R01531","2025-11-26","62","Soporte","8","Rapido"
"R01533","2025-11-21","38","Ventas","7","Podria mejorar"
"R01534","2025-11-28","23","Soporte","9"," "
"R01535","2025-11-12","42","Postventa","6","Muy bien"
"R01540","2025-11-02","37","Ventas","8"," "
"R01542","2025-11-03","21","Atencion","4","Rapido"
"R01548","2025-11-17","61","Ventas","3","Rapido"
"R01551","2025-11-21","36","Soporte","9"," "
"R01554","2025-11-10","28","Atencion","8","Mal servicio"
"R01555","2025-11-20","61","Ventas","5"," "
"R01559","2025-11-16","33","Ventas","10","Rapido"
"R01560","2025-11-17","34","Ventas","1"," "
"R01567","2025-11-01","59","Soporte","5","Podria mejorar"
"R01573","2025-11-11","24","Ventas","4"," "
"R01574","2025-11-09","32","Soporte","9"," "
"R01576","2025-11-07","41","Atencion","2"," "
"R01577","2025-11-12","38","Soporte","4"," "
"R01580","2025-11-03","33","Postventa","8"," "
"R01582","2025-11-22","31","Soporte","8"," "
"R01587","2025-11-27","50","Postventa","5","Muy bien"
"R01588","2025-11-03","19","Ventas","1"," "
"R01589","2025-11-27","55","Soporte","9"," "
"R01592","2025-11-24","25","Atencion","8"," "
"R01593","2025-11-01","35","Soporte","1","Muy bien"
"R01596","2025-11-04","18","Atencion","1","Podria mejorar"
"R01597","2025-11-24","38","Ventas","3","Muy bien"
"R01598","2025-11-14","30","Soporte","4"," "
"R01600","2025-11-28","57","Soporte","3","Mal servicio"
"R01603","2025-11-29","37","Atencion","4"," "
"R01604","2025-11-22","63","Ventas","8","Excelente"
"R01605","2025-11-20","65","Ventas","3"," "
"R01611","2025-11-26","34","Atencion","7","Podria mejorar"
"R01614","2025-11-29","27","Soporte","4"," "
"R01618","2025-11-11","18","Atencion","9","Mal servicio"
"R01622","2025-11-19","49","Atencion","2","Podria mejorar"
"R01623","2025-11-04","64","Atencion","6"," "
"R01624","2025-11-14","53","Ventas","2"," "
"R01627","2025-11-06","57","Atencion","1","Muy bien"
"R01628","2025-11-09","46","Soporte","8","Podria mejorar"
"R01630","2025-11-08","48","Ventas","5","Podria mejorar"
"R01631","2025-11-22","26","Atencion","5"," "
"R01632","2025-11-29","31","Ventas","5"," "
"R01635","2025-11-03","25","Postventa","2"," "
"R01641","2025-11-07","62","Atencion","5","Mal servicio"
"R01642","2025-11-17","65","Ventas","10","Excelente"
"R01643","2025-11-22","41","Soporte","8","Rapido"
"R01647","2025-11-30","48","Atencion","10","Excelente"
"R01648","2025-11-25","54","Ventas","1","Muy bien"
"R01650","2025-11-28","51","Atencion","4","Rapido"
"R01651","2025-11-30","20","Atencion","9","Rapido"
"R01654","2025-11-05","62","Soporte","2","Podria mejorar"
"R01658","2025-11-26","64","Soporte","5"," "
"R01659","2025-11-24","62","Soporte","4"," "
"R01660","2025-11-24","36","Soporte","5","Excelente"
"R01662","2025-11-21","49","Atencion","3","Rapido"
"R01664","2025-11-03","44","Atencion","3","Mal servicio"
"R01680","2025-11-13","18","Ventas","1","Rapido"
"R01683","2025-11-06","62","Atencion","6","Mal servicio"
"R01690","2025-11-23","18","Soporte","1"," "
"R01695","2025-11-08","49","Atencion","4"," "
"R01696","2025-11-03","23","Soporte","5"," "
"R01698","2025-11-14","50","Atencion","2"," "
"R01701","2025-11-09","64","Soporte","6","Excelente"
"R01702","2025-11-24","37","Atencion","1"," "
"R01703","2025-11-11","51","Atencion","8","Excelente"
"R01706","2025-11-13","35","Soporte","7"," "
"R01711","2025-11-27","44","Soporte","8","Rapido"
"R01712","2025-11-27","56","Atencion","8","Rapido"
"R01714","2025-11-12","48","Soporte","5","Excelente"
"R01716","2025-11-01","33","Atencion","9"," "
"R01717","2025-11-08","51","Ventas","7","Podria mejorar"
"R01719","2025-11-22","45","Ventas","2"," "
"R01720","2025-11-04","48","Atencion","7","Podria mejorar"
"R01721","2025-11-26","41","Postventa","3","Mal servicio"
"R01724","2025-11-15","20","Atencion","3","Excelente"
"R01726","2025-11-15","59","Postventa","6","Excelente"
"R01727","2025-11-28","38","Soporte","5"," "
"R01731","2025-11-21","28","Soporte","4","Podria mejorar"
"R01732","2025-11-25","50","Atencion","4"," "
"R01734","2025-11-24","20","Soporte","6"," "
"R01736","2025-11-28","54","Atencion","5"," "
"R01739","2025-11-10","36","Postventa","7","Rapido"
"R01741","2025-11-21","62","Postventa","10"," "
"R01742","2025-11-27","18","Ventas","5"," "
"R01743","2025-11-09","50","Ventas","9"," "
"R01747","2025-11-25","64","Atencion","10","Muy bien"
"R01748","2025-11-27","62","Postventa","7"," "
"R01751","2025-11-04","65","Soporte","6"," "
"R01756","2025-11-01","38","Atencion","5"," "
"R01758","2025-11-03","64","Soporte","2"," "
"R01759","2025-11-16","40","Soporte","7","Muy bien"
"R01760","2025-11-27","54","Atencion","6"," "
"R01761","2025-11-06","60","Atencion","6"," "
"R01763","2025-11-27","62","Atencion","6"," "
"R01764","2025-11-27","20","Ventas","3"," "
"R01767","2025-11-16","47","Atencion","1"," "
"R01770","2025-11-20","59","Atencion","5"," "
"R01771","2025-11-04","41","Atencion","2","Muy bien"
"R01772","2025-11-19","41","Ventas","4","Mal servicio"
"R01774","2025-11-03","62","Soporte","6"," "
"R01775","2025-11-16","23","Atencion","5"," "
"R01780","2025-11-17","53","Soporte","6","Muy bien"
"R01786","2025-11-09","39","Atencion","5","Podria mejorar"
"R01790","2025-11-29","26","Postventa","10","Rapido"
"R01793","2025-11-16","18","Soporte","1","Mal servicio"
"R01794","2025-11-25","53","Atencion","4"," "
"R01796","2025-11-27","41","Atencion","7"," "
"R01798","2025-11-27","26","Atencion","7","Mal servicio"
"R01803","2025-11-05","53","Atencion","8"," "
"R01805","2025-11-26","60","Atencion","3","Rapido"
"R01806","2025-11-04","44","Atencion","5","Muy bien"
"R01809","2025-11-25","37","Soporte","1","Rapido"
"R01810","2025-11-01","40","Atencion","2","Podria mejorar"
"R01811","2025-11-20","52","Soporte","5"," "
"R01812","2025-11-18","21","Ventas","5","Excelente"
"R01813","2025-11-11","34","Soporte","8","Rapido"
"R01818","2025-11-22","39","Atencion","6","Rapido"
"R01825","2025-11-27","55","Ventas","8","Mal servicio"
"R01826","2025-11-22","46","Ventas","1","Mal servicio"
"R01830","2025-11-16","61","Postventa","7"," "
"R01831","2025-11-27","58","Ventas","9","Rapido"
"R01832","2025-11-10","42","Atencion","6"," "
"R01836","2025-11-18","45","Soporte","5","Podria mejorar"
"R01838","2025-11-25","46","Atencion","7","Rapido"
"R01841","2025-11-14","58","Atencion","8","Mal servicio"
"R01842","2025-11-17","64","Soporte","1","Podria mejorar"
"R01843","2025-11-12","31","Atencion","5","Muy bien"
"R01846","2025-11-30","53","Postventa","7","Excelente"
"R01850","2025-11-05","26","Soporte","9"," "
"R01853","2025-11-04","41","Soporte","8"," "
"R01855","2025-11-16","46","Soporte","9","Mal servicio"
"R01858","2025-11-12","63","Atencion","4","Rapido"
"R01860","2025-11-15","39","Ventas","3","Excelente"
"R01862","2025-11-10","30","Atencion","2","Excelente"
"R01863","2025-11-05","21","Soporte","9"," "
"R01872","2025-11-04","41","Atencion","1"," "
"R01873","2025-11-09","41","Atencion","7"," "
"R01874","2025-11-27","52","Soporte","9","Excelente"
"R01875","2025-11-17","34","Atencion","9","Excelente"
"R01880","2025-11-05","28","Ventas","6","Mal servicio"
"R01882","2025-11-17","21","Atencion","8"," "
"R01883","2025-11-01","36","Ventas","7","Excelente"
"R01884","2025-11-18","25","Atencion","4","Podria mejorar"
"R01887","2025-11-16","31","Ventas","8","Muy bien"
"R01889","2025-11-22","20","Atencion","1"," "
"R01893","2025-11-24","65","Atencion","7"," "
"R01895","2025-11-01","21","Atencion","5","Excelente"
"R01898","2025-11-27","53","Atencion","6","Muy bien"
"R01900","2025-11-24","52","Atencion","4"," "
"R01902","2025-11-17","20","Atencion","3"," "
"R01904","2025-11-12","51","Atencion","6"," "
"R01906","2025-11-17","36","Ventas","4","Excelente"
"R01908","2025-11-08","38","Soporte","9","Muy bien"
"R01909","2025-11-25","25","Soporte","1","Mal servicio"
"R01910","2025-11-20","55","Atencion","1"," "
"R01912","2025-11-24","34","Soporte","10"," "
"R01913","2025-11-15","43","Postventa","2","Excelente"
"R01914","2025-11-20","43","Ventas","9","Muy bien"
"R01917","2025-11-15","35","Atencion","3","Excelente"
"R01920","2025-11-02","60","Soporte","6"," "
"R01921","2025-11-14","54","Atencion","6"," "
"R01923","2025-11-18","20","Ventas","9","Excelente"
"R01925","2025-11-27","55","Atencion","9","Muy bien"
"R01928","2025-11-17","18","Atencion","4","Mal servicio"
"R01931","2025-11-26","35","Atencion","10"," "
"R01933","2025-11-16","62","Atencion","5","Rapido"
"R01936","2025-11-24","23","Soporte","6","Rapido"
"R01942","2025-11-09","27","Ventas","8"," "
"R01944","2025-11-08","31","Atencion","2","Podria mejorar"
"R01946","2025-11-24","18","Ventas","8","Podria mejorar"
"R01947","2025-11-07","36","Atencion","10"," "
"R01950","2025-11-15","26","Soporte","3"," "
"R01957","2025-11-10","45","Postventa","2"," "
"R01959","2025-11-20","26","Atencion","9","Mal servicio"
"R01960","2025-11-21","64","Atencion","3"," "
"R01961","2025-11-13","48","Atencion","9"," "
"R01963","2025-11-11","21","Postventa","3","Muy bien"
"R01968","2025-11-10","53","Atencion","8"," "
"R01969","2025-11-04","54","Ventas","4","Muy bien"
"R01970","2025-11-08","43","Atencion","4"," "
"R01973","2025-11-19","24","Soporte","8"," "
"R01974","2025-11-22","28","Soporte","5","Muy bien"
"R01975","2025-11-20","48","Soporte","7","Podria mejorar"
"R01976","2025-11-03","57","Soporte","5"," "
"R01978","2025-11-02","63","Ventas","4","Rapido"
"R01979","2025-11-14","21","Soporte","6","Mal servicio"
"R01981","2025-11-29","26","Soporte","4","Mal servicio"
"R01984","2025-11-22","42","Soporte","9"," "
"R01985","2025-11-05","19","Soporte","2","Podria mejorar"
"R01988","2025-11-10","24","Ventas","4"," "
"R01990","2025-11-30","23","Soporte","8","Excelente"
"R01996","2025-11-03","48","Atencion","9"," "
"R01997","2025-11-23","57","Ventas","8","Excelente"
"R02004","2025-11-09","39","Ventas","5"," "
"R02006","2025-11-30","40","Ventas","2"," "
"R02007","2025-11-16","47","Atencion","10"," "
"R02009","2025-11-20","49","Soporte","5","Muy bien"
"R02013","2025-11-09","55","Postventa","8"," "
"R02019","2025-11-21","35","Soporte","7","Mal servicio"
"R02025","2025-11-05","40","Ventas","4"," "
"R02026","2025-11-21","54","Soporte","2","Muy bien"
"R02027","2025-11-11","61","Soporte","1"," "
"R02028","2025-11-09","53","Atencion","1"," "
"R02029","2025-11-06","45","Postventa","5","Excelente"
"R02035","2025-11-17","52","Ventas","9"," "
"R02042","2025-11-02","40","Soporte","2"," "
"R02043","2025-11-15","56","Ventas","4"," "
"R02046","2025-11-09","42","Ventas","1"," "
"R02049","2025-11-30","42","Atencion","5","Muy bien"
"R02050","2025-11-17","51","Ventas","5"," "
"R02051","2025-11-12","54","Ventas","1","Excelente"
"R02052","2025-11-14","25","Soporte","6","Excelente"
"R02053","2025-11-28","61","Postventa","6","Muy bien"
"R02060","2025-11-23","46","Atencion","6"," "
"R02061","2025-11-18","58","Ventas","1","Rapido"
"R02064","2025-11-08","65","Atencion","4","Excelente"
"R02065","2025-11-10","56","Atencion","9"," "
"R02066","2025-11-16","55","Atencion","8","Rapido"
"R02070","2025-11-22","62","Atencion","7"," "
"R02072","2025-11-20","29","Atencion","7"," "
"R02073","2025-11-22","23","Atencion","6","Mal servicio"
"R02080","2025-11-11","24","Soporte","2","Podria mejorar"
"R02081","2025-11-11","31","Ventas","6"," "
